repo;metric;value
apache/phoenix;ContainsTestsCount;0
apache/phoenix;ContainsDevCount;0
apache/phoenix;ContainsProdCount;0
apache/phoenix;PropertiesContainsVersionCount;1
apache/plc4x;ProfilesCount;1
apache/plc4x;ContainsReleaseCount;1
apache/plc4x;ContainsPropertiesCount;1
apache/plc4x;ContainsActivationCount;1
apache/plc4x;ContainsTestsCount;0
apache/plc4x;ContainsDevCount;1
apache/plc4x;ContainsProdCount;0
apache/plc4x;PropertiesContainsVersionCount;1
apache/pulsar;ProfilesCount;1
apache/pulsar;ContainsReleaseCount;0
apache/pulsar;ContainsPropertiesCount;1
apache/pulsar;ContainsActivationCount;1
apache/pulsar;ContainsTestsCount;0
apache/pulsar;ContainsDevCount;0
apache/pulsar;ContainsProdCount;0
apache/pulsar;PropertiesContainsVersionCount;0
apache/rocketmq;ProfilesCount;1
apache/rocketmq;ContainsReleaseCount;1
apache/rocketmq;ContainsPropertiesCount;1
apache/rocketmq;ContainsActivationCount;1
apache/rocketmq;ContainsTestsCount;1
apache/rocketmq;ContainsDevCount;0
apache/rocketmq;ContainsProdCount;0
apache/rocketmq;PropertiesContainsVersionCount;0
apache/royale-compiler;ProfilesCount;1
apache/royale-compiler;ContainsReleaseCount;1
apache/royale-compiler;ContainsPropertiesCount;1
apache/royale-compiler;ContainsActivationCount;1
apache/royale-compiler;ContainsTestsCount;0
apache/royale-compiler;ContainsDevCount;0
apache/royale-compiler;ContainsProdCount;0
apache/royale-compiler;PropertiesContainsVersionCount;0
apache/sentry;ProfilesCount;1
apache/sentry;ContainsReleaseCount;0
apache/sentry;ContainsPropertiesCount;1
apache/sentry;ContainsActivationCount;1
apache/sentry;ContainsTestsCount;0
apache/sentry;ContainsDevCount;0
apache/sentry;ContainsProdCount;0
apache/sentry;PropertiesContainsVersionCount;0
apache/shiro;ProfilesCount;1
apache/shiro;ContainsReleaseCount;1
apache/shiro;ContainsPropertiesCount;1
apache/shiro;ContainsActivationCount;1
apache/shiro;ContainsTestsCount;0
apache/shiro;ContainsDevCount;0
apache/shiro;ContainsProdCount;0
apache/shiro;PropertiesContainsVersionCount;0
apache/storm;ProfilesCount;1
apache/storm;ContainsReleaseCount;0
apache/storm;ContainsPropertiesCount;1
apache/storm;ContainsActivationCount;1
apache/storm;ContainsTestsCount;1
apache/storm;ContainsDevCount;0
apache/storm;ContainsProdCount;0
apache/storm;PropertiesContainsVersionCount;0
apache/submarine;ProfilesCount;1
apache/submarine;ContainsReleaseCount;0
apache/submarine;ContainsPropertiesCount;1
apache/submarine;ContainsActivationCount;1
apache/submarine;ContainsTestsCount;0
apache/submarine;ContainsDevCount;0
apache/submarine;ContainsProdCount;0
apache/submarine;PropertiesContainsVersionCount;1
apache/tez;ProfilesCount;1
apache/tez;ContainsReleaseCount;0
apache/tez;ContainsPropertiesCount;1
apache/tez;ContainsActivationCount;1
apache/tez;ContainsTestsCount;1
apache/tez;ContainsDevCount;0
apache/tez;ContainsProdCount;0
apache/tez;PropertiesContainsVersionCount;1
apache/tika;ProfilesCount;1
apache/tika;ContainsReleaseCount;1
apache/tika;ContainsPropertiesCount;1
apache/tika;ContainsActivationCount;0
apache/tika;ContainsTestsCount;0
apache/tika;ContainsDevCount;0
apache/tika;ContainsProdCount;0
apache/tika;PropertiesContainsVersionCount;0
apache/unomi;ProfilesCount;1
apache/unomi;ContainsReleaseCount;0
apache/unomi;ContainsPropertiesCount;0
apache/unomi;ContainsActivationCount;1
apache/unomi;ContainsTestsCount;1
apache/unomi;ContainsDevCount;0
apache/unomi;ContainsProdCount;0
apache/unomi;PropertiesContainsVersionCount;0
apache/wicket;ProfilesCount;1
apache/wicket;ContainsReleaseCount;1
apache/wicket;ContainsPropertiesCount;1
apache/wicket;ContainsActivationCount;1
apache/wicket;ContainsTestsCount;0
apache/wicket;ContainsDevCount;0
apache/wicket;ContainsProdCount;0
apache/wicket;PropertiesContainsVersionCount;0
atlasmap/atlasmap;ProfilesCount;1
atlasmap/atlasmap;ContainsReleaseCount;1
atlasmap/atlasmap;ContainsPropertiesCount;1
atlasmap/atlasmap;ContainsActivationCount;1
atlasmap/atlasmap;ContainsTestsCount;0
atlasmap/atlasmap;ContainsDevCount;0
atlasmap/atlasmap;ContainsProdCount;0
atlasmap/atlasmap;PropertiesContainsVersionCount;0
aws/amazon-neptune-gremlin-java-sigv4;ProfilesCount;1
aws/amazon-neptune-gremlin-java-sigv4;ContainsReleaseCount;1
aws/amazon-neptune-gremlin-java-sigv4;ContainsPropertiesCount;0
aws/amazon-neptune-gremlin-java-sigv4;ContainsActivationCount;0
aws/amazon-neptune-gremlin-java-sigv4;ContainsTestsCount;0
aws/amazon-neptune-gremlin-java-sigv4;ContainsDevCount;0
aws/amazon-neptune-gremlin-java-sigv4;ContainsProdCount;0
aws/amazon-neptune-gremlin-java-sigv4;PropertiesContainsVersionCount;0
aws/amazon-neptune-sigv4-signer;ProfilesCount;1
aws/amazon-neptune-sigv4-signer;ContainsReleaseCount;1
aws/amazon-neptune-sigv4-signer;ContainsPropertiesCount;0
aws/amazon-neptune-sigv4-signer;ContainsActivationCount;0
aws/amazon-neptune-sigv4-signer;ContainsTestsCount;0
aws/amazon-neptune-sigv4-signer;ContainsDevCount;0
aws/amazon-neptune-sigv4-signer;ContainsProdCount;0
aws/amazon-neptune-sigv4-signer;PropertiesContainsVersionCount;0
aws/amazon-neptune-sparql-java-sigv4;ProfilesCount;1
aws/amazon-neptune-sparql-java-sigv4;ContainsReleaseCount;1
aws/amazon-neptune-sparql-java-sigv4;ContainsPropertiesCount;0
aws/amazon-neptune-sparql-java-sigv4;ContainsActivationCount;0
aws/amazon-neptune-sparql-java-sigv4;ContainsTestsCount;0
aws/amazon-neptune-sparql-java-sigv4;ContainsDevCount;0
aws/amazon-neptune-sparql-java-sigv4;ContainsProdCount;0
aws/amazon-neptune-sparql-java-sigv4;PropertiesContainsVersionCount;0
aws/aws-encryption-sdk-java;ProfilesCount;1
aws/aws-encryption-sdk-java;ContainsReleaseCount;0
aws/aws-encryption-sdk-java;ContainsPropertiesCount;0
aws/aws-encryption-sdk-java;ContainsActivationCount;1
aws/aws-encryption-sdk-java;ContainsTestsCount;1
aws/aws-encryption-sdk-java;ContainsDevCount;0
aws/aws-encryption-sdk-java;ContainsProdCount;0
aws/aws-encryption-sdk-java;PropertiesContainsVersionCount;0
aws/aws-kinesisanalytics-flink-connectors;ProfilesCount;1
aws/aws-kinesisanalytics-flink-connectors;ContainsReleaseCount;0
aws/aws-kinesisanalytics-flink-connectors;ContainsPropertiesCount;0
aws/aws-kinesisanalytics-flink-connectors;ContainsActivationCount;1
aws/aws-kinesisanalytics-flink-connectors;ContainsTestsCount;0
aws/aws-kinesisanalytics-flink-connectors;ContainsDevCount;0
aws/aws-kinesisanalytics-flink-connectors;ContainsProdCount;0
aws/aws-kinesisanalytics-flink-connectors;PropertiesContainsVersionCount;0
aws/aws-sdk-java-archetype;ProfilesCount;1
aws/aws-sdk-java-archetype;ContainsReleaseCount;0
aws/aws-sdk-java-archetype;ContainsPropertiesCount;0
aws/aws-sdk-java-archetype;ContainsActivationCount;0
aws/aws-sdk-java-archetype;ContainsTestsCount;0
aws/aws-sdk-java-archetype;ContainsDevCount;0
aws/aws-sdk-java-archetype;ContainsProdCount;0
aws/aws-sdk-java-archetype;PropertiesContainsVersionCount;0
aws/aws-sdk-java-samples;ProfilesCount;1
aws/aws-sdk-java-samples;ContainsReleaseCount;0
aws/aws-sdk-java-samples;ContainsPropertiesCount;0
aws/aws-sdk-java-samples;ContainsActivationCount;0
aws/aws-sdk-java-samples;ContainsTestsCount;0
aws/aws-sdk-java-samples;ContainsDevCount;0
aws/aws-sdk-java-samples;ContainsProdCount;0
aws/aws-sdk-java-samples;PropertiesContainsVersionCount;0
aws/aws-sdk-java-v2;ProfilesCount;1
aws/aws-sdk-java-v2;ContainsReleaseCount;0
aws/aws-sdk-java-v2;ContainsPropertiesCount;1
aws/aws-sdk-java-v2;ContainsActivationCount;1
aws/aws-sdk-java-v2;ContainsTestsCount;1
aws/aws-sdk-java-v2;ContainsDevCount;0
aws/aws-sdk-java-v2;ContainsProdCount;0
aws/aws-sdk-java-v2;PropertiesContainsVersionCount;0
aws/aws-secretsmanager-caching-java;ProfilesCount;1
aws/aws-secretsmanager-caching-java;ContainsReleaseCount;0
aws/aws-secretsmanager-caching-java;ContainsPropertiesCount;0
aws/aws-secretsmanager-caching-java;ContainsActivationCount;0
aws/aws-secretsmanager-caching-java;ContainsTestsCount;0
aws/aws-secretsmanager-caching-java;ContainsDevCount;0
aws/aws-secretsmanager-caching-java;ContainsProdCount;0
aws/aws-secretsmanager-caching-java;PropertiesContainsVersionCount;0
aws/aws-secretsmanager-jdbc;ProfilesCount;1
aws/aws-secretsmanager-jdbc;ContainsReleaseCount;0
aws/aws-secretsmanager-jdbc;ContainsPropertiesCount;0
aws/aws-secretsmanager-jdbc;ContainsActivationCount;0
aws/aws-secretsmanager-jdbc;ContainsTestsCount;0
aws/aws-secretsmanager-jdbc;ContainsDevCount;0
aws/aws-secretsmanager-jdbc;ContainsProdCount;0
aws/aws-secretsmanager-jdbc;PropertiesContainsVersionCount;0
aws/aws-swf-build-tools;ProfilesCount;1
aws/aws-swf-build-tools;ContainsReleaseCount;0
aws/aws-swf-build-tools;ContainsPropertiesCount;0
aws/aws-swf-build-tools;ContainsActivationCount;0
aws/aws-swf-build-tools;ContainsTestsCount;0
aws/aws-swf-build-tools;ContainsDevCount;0
aws/aws-swf-build-tools;ContainsProdCount;0
aws/aws-swf-build-tools;PropertiesContainsVersionCount;0
aws/aws-toolkit-eclipse;ProfilesCount;1
aws/aws-toolkit-eclipse;ContainsReleaseCount;0
aws/aws-toolkit-eclipse;ContainsPropertiesCount;0
aws/aws-toolkit-eclipse;ContainsActivationCount;1
aws/aws-toolkit-eclipse;ContainsTestsCount;0
aws/aws-toolkit-eclipse;ContainsDevCount;1
aws/aws-toolkit-eclipse;ContainsProdCount;0
aws/aws-toolkit-eclipse;PropertiesContainsVersionCount;0
aws-amplify/aws-sdk-android;ProfilesCount;1
aws-amplify/aws-sdk-android;ContainsReleaseCount;0
aws-amplify/aws-sdk-android;ContainsPropertiesCount;0
aws-amplify/aws-sdk-android;ContainsActivationCount;0
aws-amplify/aws-sdk-android;ContainsTestsCount;0
aws-amplify/aws-sdk-android;ContainsDevCount;0
aws-amplify/aws-sdk-android;ContainsProdCount;0
aws-amplify/aws-sdk-android;PropertiesContainsVersionCount;0
awslabs/amazon-kinesis-client;ProfilesCount;1
awslabs/amazon-kinesis-client;ContainsReleaseCount;0
awslabs/amazon-kinesis-client;ContainsPropertiesCount;0
awslabs/amazon-kinesis-client;ContainsActivationCount;0
awslabs/amazon-kinesis-client;ContainsTestsCount;0
awslabs/amazon-kinesis-client;ContainsDevCount;0
awslabs/amazon-kinesis-client;ContainsProdCount;0
awslabs/amazon-kinesis-client;PropertiesContainsVersionCount;0
awslabs/amazon-kinesis-connectors;ProfilesCount;1
awslabs/amazon-kinesis-connectors;ContainsReleaseCount;0
awslabs/amazon-kinesis-connectors;ContainsPropertiesCount;0
awslabs/amazon-kinesis-connectors;ContainsActivationCount;0
awslabs/amazon-kinesis-connectors;ContainsTestsCount;0
awslabs/amazon-kinesis-connectors;ContainsDevCount;0
awslabs/amazon-kinesis-connectors;ContainsProdCount;0
awslabs/amazon-kinesis-connectors;PropertiesContainsVersionCount;0
awslabs/amazon-qldb-driver-java;ProfilesCount;1
awslabs/amazon-qldb-driver-java;ContainsReleaseCount;1
awslabs/amazon-qldb-driver-java;ContainsPropertiesCount;0
awslabs/amazon-qldb-driver-java;ContainsActivationCount;0
awslabs/amazon-qldb-driver-java;ContainsTestsCount;0
awslabs/amazon-qldb-driver-java;ContainsDevCount;0
awslabs/amazon-qldb-driver-java;ContainsProdCount;0
awslabs/amazon-qldb-driver-java;PropertiesContainsVersionCount;0
awslabs/aws-apigateway-sdk-java;ProfilesCount;1
awslabs/aws-apigateway-sdk-java;ContainsReleaseCount;1
awslabs/aws-apigateway-sdk-java;ContainsPropertiesCount;0
awslabs/aws-apigateway-sdk-java;ContainsActivationCount;1
awslabs/aws-apigateway-sdk-java;ContainsTestsCount;0
awslabs/aws-apigateway-sdk-java;ContainsDevCount;0
awslabs/aws-apigateway-sdk-java;ContainsProdCount;0
awslabs/aws-apigateway-sdk-java;PropertiesContainsVersionCount;0
awslabs/aws-crt-java;ProfilesCount;1
awslabs/aws-crt-java;ContainsReleaseCount;1
awslabs/aws-crt-java;ContainsPropertiesCount;1
awslabs/aws-crt-java;ContainsActivationCount;1
awslabs/aws-crt-java;ContainsTestsCount;0
awslabs/aws-crt-java;ContainsDevCount;0
awslabs/aws-crt-java;ContainsProdCount;0
awslabs/aws-crt-java;PropertiesContainsVersionCount;0
awslabs/aws-eventstream-java;ProfilesCount;1
awslabs/aws-eventstream-java;ContainsReleaseCount;0
awslabs/aws-eventstream-java;ContainsPropertiesCount;0
awslabs/aws-eventstream-java;ContainsActivationCount;0
awslabs/aws-eventstream-java;ContainsTestsCount;0
awslabs/aws-eventstream-java;ContainsDevCount;0
awslabs/aws-eventstream-java;ContainsProdCount;0
awslabs/aws-eventstream-java;PropertiesContainsVersionCount;0
awslabs/aws-glue-data-catalog-client-for-apache-hive-metastore;ProfilesCount;0
awslabs/aws-glue-data-catalog-client-for-apache-hive-metastore;ContainsReleaseCount;0
awslabs/aws-glue-data-catalog-client-for-apache-hive-metastore;ContainsPropertiesCount;0
awslabs/aws-glue-data-catalog-client-for-apache-hive-metastore;ContainsActivationCount;0
awslabs/aws-glue-data-catalog-client-for-apache-hive-metastore;ContainsTestsCount;0
awslabs/aws-glue-data-catalog-client-for-apache-hive-metastore;ContainsDevCount;0
awslabs/aws-glue-data-catalog-client-for-apache-hive-metastore;ContainsProdCount;0
awslabs/aws-glue-data-catalog-client-for-apache-hive-metastore;PropertiesContainsVersionCount;0
awslabs/aws-hal-client-java;ProfilesCount;1
awslabs/aws-hal-client-java;ContainsReleaseCount;1
awslabs/aws-hal-client-java;ContainsPropertiesCount;0
awslabs/aws-hal-client-java;ContainsActivationCount;1
awslabs/aws-hal-client-java;ContainsTestsCount;0
awslabs/aws-hal-client-java;ContainsDevCount;0
awslabs/aws-hal-client-java;ContainsProdCount;0
awslabs/aws-hal-client-java;PropertiesContainsVersionCount;0
awslabs/aws-serverless-java-container;ProfilesCount;1
awslabs/aws-serverless-java-container;ContainsReleaseCount;1
awslabs/aws-serverless-java-container;ContainsPropertiesCount;0
awslabs/aws-serverless-java-container;ContainsActivationCount;1
awslabs/aws-serverless-java-container;ContainsTestsCount;0
awslabs/aws-serverless-java-container;ContainsDevCount;0
awslabs/aws-serverless-java-container;ContainsProdCount;0
awslabs/aws-serverless-java-container;PropertiesContainsVersionCount;0
awslabs/aws-ssm-java-caching-client;ProfilesCount;1
awslabs/aws-ssm-java-caching-client;ContainsReleaseCount;1
awslabs/aws-ssm-java-caching-client;ContainsPropertiesCount;0
awslabs/aws-ssm-java-caching-client;ContainsActivationCount;0
awslabs/aws-ssm-java-caching-client;ContainsTestsCount;0
awslabs/aws-ssm-java-caching-client;ContainsDevCount;0
awslabs/aws-ssm-java-caching-client;ContainsProdCount;0
awslabs/aws-ssm-java-caching-client;PropertiesContainsVersionCount;0
awslabs/dynamodb-cross-region-library;ProfilesCount;1
awslabs/dynamodb-cross-region-library;ContainsReleaseCount;0
awslabs/dynamodb-cross-region-library;ContainsPropertiesCount;0
awslabs/dynamodb-cross-region-library;ContainsActivationCount;0
awslabs/dynamodb-cross-region-library;ContainsTestsCount;1
awslabs/dynamodb-cross-region-library;ContainsDevCount;0
awslabs/dynamodb-cross-region-library;ContainsProdCount;0
awslabs/dynamodb-cross-region-library;PropertiesContainsVersionCount;0
awslabs/dynamodb-janusgraph-storage-backend;ProfilesCount;1
awslabs/dynamodb-janusgraph-storage-backend;ContainsReleaseCount;0
awslabs/dynamodb-janusgraph-storage-backend;ContainsPropertiesCount;0
awslabs/dynamodb-janusgraph-storage-backend;ContainsActivationCount;0
awslabs/dynamodb-janusgraph-storage-backend;ContainsTestsCount;1
awslabs/dynamodb-janusgraph-storage-backend;ContainsDevCount;0
awslabs/dynamodb-janusgraph-storage-backend;ContainsProdCount;0
awslabs/dynamodb-janusgraph-storage-backend;PropertiesContainsVersionCount;0
awslabs/dynamodb-key-diagnostics-library;ProfilesCount;1
awslabs/dynamodb-key-diagnostics-library;ContainsReleaseCount;0
awslabs/dynamodb-key-diagnostics-library;ContainsPropertiesCount;0
awslabs/dynamodb-key-diagnostics-library;ContainsActivationCount;0
awslabs/dynamodb-key-diagnostics-library;ContainsTestsCount;1
awslabs/dynamodb-key-diagnostics-library;ContainsDevCount;0
awslabs/dynamodb-key-diagnostics-library;ContainsProdCount;0
awslabs/dynamodb-key-diagnostics-library;PropertiesContainsVersionCount;0
awslabs/dynamodb-lock-client;ProfilesCount;1
awslabs/dynamodb-lock-client;ContainsReleaseCount;1
awslabs/dynamodb-lock-client;ContainsPropertiesCount;0
awslabs/dynamodb-lock-client;ContainsActivationCount;0
awslabs/dynamodb-lock-client;ContainsTestsCount;1
awslabs/dynamodb-lock-client;ContainsDevCount;0
awslabs/dynamodb-lock-client;ContainsProdCount;0
awslabs/dynamodb-lock-client;PropertiesContainsVersionCount;0
awslabs/dynamodb-streams-kinesis-adapter;ProfilesCount;0
awslabs/dynamodb-streams-kinesis-adapter;ContainsReleaseCount;0
awslabs/dynamodb-streams-kinesis-adapter;ContainsPropertiesCount;0
awslabs/dynamodb-streams-kinesis-adapter;ContainsActivationCount;0
awslabs/dynamodb-streams-kinesis-adapter;ContainsTestsCount;0
awslabs/dynamodb-streams-kinesis-adapter;ContainsDevCount;0
awslabs/dynamodb-streams-kinesis-adapter;ContainsProdCount;0
awslabs/dynamodb-streams-kinesis-adapter;PropertiesContainsVersionCount;0
awslabs/emr-dynamodb-connector;ProfilesCount;1
awslabs/emr-dynamodb-connector;ContainsReleaseCount;1
awslabs/emr-dynamodb-connector;ContainsPropertiesCount;0
awslabs/emr-dynamodb-connector;ContainsActivationCount;0
awslabs/emr-dynamodb-connector;ContainsTestsCount;0
awslabs/emr-dynamodb-connector;ContainsDevCount;0
awslabs/emr-dynamodb-connector;ContainsProdCount;0
awslabs/emr-dynamodb-connector;PropertiesContainsVersionCount;0
baidu/brpc-java;ProfilesCount;1
baidu/brpc-java;ContainsReleaseCount;1
baidu/brpc-java;ContainsPropertiesCount;0
baidu/brpc-java;ContainsActivationCount;0
baidu/brpc-java;ContainsTestsCount;0
baidu/brpc-java;ContainsDevCount;0
baidu/brpc-java;ContainsProdCount;0
baidu/brpc-java;PropertiesContainsVersionCount;0
bbc/spring-boot-repo;ProfilesCount;1
bbc/spring-boot-repo;ContainsReleaseCount;0
bbc/spring-boot-repo;ContainsPropertiesCount;1
bbc/spring-boot-repo;ContainsActivationCount;1
bbc/spring-boot-repo;ContainsTestsCount;0
bbc/spring-boot-repo;ContainsDevCount;0
bbc/spring-boot-repo;ContainsProdCount;0
bbc/spring-boot-repo;PropertiesContainsVersionCount;0
