repo,metric,value
microsoft/vso-httpclient-java,ActivationIsActiveByDefaultCount,0
mozilla/caseconductor-platform,ProfilesCount,1
mozilla/caseconductor-platform,ContainsActivationCount,1
mozilla/caseconductor-platform,ActivationContainsJDKCount,0
mozilla/caseconductor-platform,ActivationContainsOSCount,0
mozilla/caseconductor-platform,ActivationContainsPropertyCount,0
mozilla/caseconductor-platform,ActivationContainsFileCount,0
mozilla/caseconductor-platform,ActivationIsActiveByDefaultCount,1
mozilla/gcp-ingestion,ProfilesCount,3
mozilla/gcp-ingestion,ContainsActivationCount,1
mozilla/gcp-ingestion,ActivationContainsJDKCount,0
mozilla/gcp-ingestion,ActivationContainsOSCount,0
mozilla/gcp-ingestion,ActivationContainsPropertyCount,0
mozilla/gcp-ingestion,ActivationContainsFileCount,0
mozilla/gcp-ingestion,ActivationIsActiveByDefaultCount,1
neo4j/neo4j-java-driver,ProfilesCount,3
neo4j/neo4j-java-driver,ContainsActivationCount,3
neo4j/neo4j-java-driver,ActivationContainsJDKCount,1
neo4j/neo4j-java-driver,ActivationContainsOSCount,0
neo4j/neo4j-java-driver,ActivationContainsPropertyCount,2
neo4j/neo4j-java-driver,ActivationContainsFileCount,0
neo4j/neo4j-java-driver,ActivationIsActiveByDefaultCount,2
netty/netty,ProfilesCount,14
netty/netty,ContainsActivationCount,9
netty/netty,ActivationContainsJDKCount,6
netty/netty,ActivationContainsOSCount,1
netty/netty,ActivationContainsPropertyCount,1
netty/netty,ActivationContainsFileCount,1
netty/netty,ActivationIsActiveByDefaultCount,0
nuxeo/nuxeo,ProfilesCount,27
nuxeo/nuxeo,ContainsActivationCount,4
nuxeo/nuxeo,ActivationContainsJDKCount,0
nuxeo/nuxeo,ActivationContainsOSCount,2
nuxeo/nuxeo,ActivationContainsPropertyCount,1
nuxeo/nuxeo,ActivationContainsFileCount,1
nuxeo/nuxeo,ActivationIsActiveByDefaultCount,0
odpi/egeria,ProfilesCount,6
odpi/egeria,ContainsActivationCount,4
odpi/egeria,ActivationContainsJDKCount,0
odpi/egeria,ActivationContainsOSCount,0
odpi/egeria,ActivationContainsPropertyCount,4
odpi/egeria,ActivationContainsFileCount,0
odpi/egeria,ActivationIsActiveByDefaultCount,0
opencb/opencga,ProfilesCount,3
opencb/opencga,ContainsActivationCount,2
opencb/opencga,ActivationContainsJDKCount,0
opencb/opencga,ActivationContainsOSCount,0
opencb/opencga,ActivationContainsPropertyCount,0
opencb/opencga,ActivationContainsFileCount,0
opencb/opencga,ActivationIsActiveByDefaultCount,2
opendistro-for-elasticsearch/security,ProfilesCount,7
opendistro-for-elasticsearch/security,ContainsActivationCount,1
opendistro-for-elasticsearch/security,ActivationContainsJDKCount,0
opendistro-for-elasticsearch/security,ActivationContainsOSCount,0
opendistro-for-elasticsearch/security,ActivationContainsPropertyCount,0
opendistro-for-elasticsearch/security,ActivationContainsFileCount,0
opendistro-for-elasticsearch/security,ActivationIsActiveByDefaultCount,1
opendistro-for-elasticsearch/security-ssl,ProfilesCount,3
opendistro-for-elasticsearch/security-ssl,ContainsActivationCount,1
opendistro-for-elasticsearch/security-ssl,ActivationContainsJDKCount,0
opendistro-for-elasticsearch/security-ssl,ActivationContainsOSCount,0
opendistro-for-elasticsearch/security-ssl,ActivationContainsPropertyCount,0
opendistro-for-elasticsearch/security-ssl,ActivationContainsFileCount,0
opendistro-for-elasticsearch/security-ssl,ActivationIsActiveByDefaultCount,1
openshift/openshift-restclient-java,ProfilesCount,4
openshift/openshift-restclient-java,ContainsActivationCount,3
openshift/openshift-restclient-java,ActivationContainsJDKCount,1
openshift/openshift-restclient-java,ActivationContainsOSCount,0
openshift/openshift-restclient-java,ActivationContainsPropertyCount,2
openshift/openshift-restclient-java,ActivationContainsFileCount,0
openshift/openshift-restclient-java,ActivationIsActiveByDefaultCount,0
oracle/helidon,ProfilesCount,14
oracle/helidon,ContainsActivationCount,3
oracle/helidon,ActivationContainsJDKCount,1
oracle/helidon,ActivationContainsOSCount,0
oracle/helidon,ActivationContainsPropertyCount,2
oracle/helidon,ActivationContainsFileCount,1
oracle/helidon,ActivationIsActiveByDefaultCount,0
oracle/helidon-build-tools,ProfilesCount,7
oracle/helidon-build-tools,ContainsActivationCount,1
oracle/helidon-build-tools,ActivationContainsJDKCount,0
oracle/helidon-build-tools,ActivationContainsOSCount,0
oracle/helidon-build-tools,ActivationContainsPropertyCount,0
oracle/helidon-build-tools,ActivationContainsFileCount,1
oracle/helidon-build-tools,ActivationIsActiveByDefaultCount,0
oracle/opengrok,ProfilesCount,1
oracle/opengrok,ContainsActivationCount,1
oracle/opengrok,ActivationContainsJDKCount,1
oracle/opengrok,ActivationContainsOSCount,0
oracle/opengrok,ActivationContainsPropertyCount,0
oracle/opengrok,ActivationContainsFileCount,0
oracle/opengrok,ActivationIsActiveByDefaultCount,0
oracle/weblogic-kubernetes-operator,ProfilesCount,5
oracle/weblogic-kubernetes-operator,ContainsActivationCount,2
oracle/weblogic-kubernetes-operator,ActivationContainsJDKCount,0
oracle/weblogic-kubernetes-operator,ActivationContainsOSCount,0
oracle/weblogic-kubernetes-operator,ActivationContainsPropertyCount,1
oracle/weblogic-kubernetes-operator,ActivationContainsFileCount,0
oracle/weblogic-kubernetes-operator,ActivationIsActiveByDefaultCount,1
pentaho/big-data-plugin,ProfilesCount,3
pentaho/big-data-plugin,ContainsActivationCount,3
pentaho/big-data-plugin,ActivationContainsJDKCount,0
pentaho/big-data-plugin,ActivationContainsOSCount,0
pentaho/big-data-plugin,ActivationContainsPropertyCount,3
pentaho/big-data-plugin,ActivationContainsFileCount,0
pentaho/big-data-plugin,ActivationIsActiveByDefaultCount,0
pentaho/mondrian,ProfilesCount,3
pentaho/mondrian,ContainsActivationCount,3
pentaho/mondrian,ActivationContainsJDKCount,0
pentaho/mondrian,ActivationContainsOSCount,0
pentaho/mondrian,ActivationContainsPropertyCount,0
pentaho/mondrian,ActivationContainsFileCount,0
pentaho/mondrian,ActivationIsActiveByDefaultCount,3
pentaho/pentaho-kettle,ProfilesCount,3
pentaho/pentaho-kettle,ContainsActivationCount,3
pentaho/pentaho-kettle,ActivationContainsJDKCount,0
pentaho/pentaho-kettle,ActivationContainsOSCount,0
pentaho/pentaho-kettle,ActivationContainsPropertyCount,3
pentaho/pentaho-kettle,ActivationContainsFileCount,0
pentaho/pentaho-kettle,ActivationIsActiveByDefaultCount,0
pentaho/pentaho-platform,ProfilesCount,5
pentaho/pentaho-platform,ContainsActivationCount,5
pentaho/pentaho-platform,ActivationContainsJDKCount,0
pentaho/pentaho-platform,ActivationContainsOSCount,0
pentaho/pentaho-platform,ActivationContainsPropertyCount,5
pentaho/pentaho-platform,ActivationContainsFileCount,0
pentaho/pentaho-platform,ActivationIsActiveByDefaultCount,0
pentaho/pentaho-reporting,ProfilesCount,4
pentaho/pentaho-reporting,ContainsActivationCount,1
pentaho/pentaho-reporting,ActivationContainsJDKCount,0
pentaho/pentaho-reporting,ActivationContainsOSCount,0
pentaho/pentaho-reporting,ActivationContainsPropertyCount,0
pentaho/pentaho-reporting,ActivationContainsFileCount,0
pentaho/pentaho-reporting,ActivationIsActiveByDefaultCount,1
pivotal-cf/java-cfenv,ProfilesCount,2
pivotal-cf/java-cfenv,ContainsActivationCount,1
pivotal-cf/java-cfenv,ActivationContainsJDKCount,0
pivotal-cf/java-cfenv,ActivationContainsOSCount,0
pivotal-cf/java-cfenv,ActivationContainsPropertyCount,1
pivotal-cf/java-cfenv,ActivationContainsFileCount,0
pivotal-cf/java-cfenv,ActivationIsActiveByDefaultCount,0
pivotalsoftware/github-cla-integration,ProfilesCount,1
pivotalsoftware/github-cla-integration,ContainsActivationCount,1
pivotalsoftware/github-cla-integration,ActivationContainsJDKCount,0
pivotalsoftware/github-cla-integration,ActivationContainsOSCount,0
pivotalsoftware/github-cla-integration,ActivationContainsPropertyCount,0
pivotalsoftware/github-cla-integration,ActivationContainsFileCount,0
pivotalsoftware/github-cla-integration,ActivationIsActiveByDefaultCount,1
quarkusio/quarkus,ProfilesCount,2
quarkusio/quarkus,ContainsActivationCount,1
quarkusio/quarkus,ActivationContainsJDKCount,0
quarkusio/quarkus,ActivationContainsOSCount,0
quarkusio/quarkus,ActivationContainsPropertyCount,1
quarkusio/quarkus,ActivationContainsFileCount,0
quarkusio/quarkus,ActivationIsActiveByDefaultCount,0
r2dbc/r2dbc-client,ProfilesCount,5
r2dbc/r2dbc-client,ContainsActivationCount,5
r2dbc/r2dbc-client,ActivationContainsJDKCount,0
r2dbc/r2dbc-client,ActivationContainsOSCount,0
r2dbc/r2dbc-client,ActivationContainsPropertyCount,5
r2dbc/r2dbc-client,ActivationContainsFileCount,0
r2dbc/r2dbc-client,ActivationIsActiveByDefaultCount,0
redhat-developer/che-workspace-telemetry-woopra-backend,ProfilesCount,1
redhat-developer/che-workspace-telemetry-woopra-backend,ContainsActivationCount,1
redhat-developer/che-workspace-telemetry-woopra-backend,ActivationContainsJDKCount,0
redhat-developer/che-workspace-telemetry-woopra-backend,ActivationContainsOSCount,0
redhat-developer/che-workspace-telemetry-woopra-backend,ActivationContainsPropertyCount,1
redhat-developer/che-workspace-telemetry-woopra-backend,ActivationContainsFileCount,0
redhat-developer/che-workspace-telemetry-woopra-backend,ActivationIsActiveByDefaultCount,0
redhat-developer/redhat-sso-quickstarts,ProfilesCount,6
redhat-developer/redhat-sso-quickstarts,ContainsActivationCount,4
redhat-developer/redhat-sso-quickstarts,ActivationContainsJDKCount,0
redhat-developer/redhat-sso-quickstarts,ActivationContainsOSCount,1
redhat-developer/redhat-sso-quickstarts,ActivationContainsPropertyCount,3
redhat-developer/redhat-sso-quickstarts,ActivationContainsFileCount,0
redhat-developer/redhat-sso-quickstarts,ActivationIsActiveByDefaultCount,0
redhat-developer/rsp-server,ProfilesCount,2
redhat-developer/rsp-server,ContainsActivationCount,1
redhat-developer/rsp-server,ActivationContainsJDKCount,1
redhat-developer/rsp-server,ActivationContainsOSCount,0
redhat-developer/rsp-server,ActivationContainsPropertyCount,0
redhat-developer/rsp-server,ActivationContainsFileCount,0
redhat-developer/rsp-server,ActivationIsActiveByDefaultCount,0
resteasy/Resteasy,ProfilesCount,3
resteasy/Resteasy,ContainsActivationCount,2
resteasy/Resteasy,ActivationContainsJDKCount,0
resteasy/Resteasy,ActivationContainsOSCount,0
resteasy/Resteasy,ActivationContainsPropertyCount,2
resteasy/Resteasy,ActivationContainsFileCount,0
resteasy/Resteasy,ActivationIsActiveByDefaultCount,0
salesforce/MavenParent,ProfilesCount,1
salesforce/MavenParent,ContainsActivationCount,1
salesforce/MavenParent,ActivationContainsJDKCount,0
salesforce/MavenParent,ActivationContainsOSCount,0
salesforce/MavenParent,ActivationContainsPropertyCount,1
salesforce/MavenParent,ActivationContainsFileCount,0
salesforce/MavenParent,ActivationIsActiveByDefaultCount,0
salesforce/gorp,ProfilesCount,1
salesforce/gorp,ContainsActivationCount,1
salesforce/gorp,ActivationContainsJDKCount,0
salesforce/gorp,ActivationContainsOSCount,0
salesforce/gorp,ActivationContainsPropertyCount,1
salesforce/gorp,ActivationContainsFileCount,0
salesforce/gorp,ActivationIsActiveByDefaultCount,0
salesforce/grammaticus,ProfilesCount,2
salesforce/grammaticus,ContainsActivationCount,1
salesforce/grammaticus,ActivationContainsJDKCount,0
salesforce/grammaticus,ActivationContainsOSCount,0
salesforce/grammaticus,ActivationContainsPropertyCount,0
salesforce/grammaticus,ActivationContainsFileCount,0
salesforce/grammaticus,ActivationIsActiveByDefaultCount,1
salesforce/i18n-util,ProfilesCount,2
salesforce/i18n-util,ContainsActivationCount,1
salesforce/i18n-util,ActivationContainsJDKCount,0
salesforce/i18n-util,ActivationContainsOSCount,0
salesforce/i18n-util,ActivationContainsPropertyCount,0
salesforce/i18n-util,ActivationContainsFileCount,0
salesforce/i18n-util,ActivationIsActiveByDefaultCount,1
salesforce/mirus,ProfilesCount,2
salesforce/mirus,ContainsActivationCount,1
salesforce/mirus,ActivationContainsJDKCount,0
salesforce/mirus,ActivationContainsOSCount,0
salesforce/mirus,ActivationContainsPropertyCount,1
salesforce/mirus,ActivationContainsFileCount,0
salesforce/mirus,ActivationIsActiveByDefaultCount,0
sofastack/sofa-ark,ProfilesCount,3
sofastack/sofa-ark,ContainsActivationCount,1
sofastack/sofa-ark,ActivationContainsJDKCount,0
sofastack/sofa-ark,ActivationContainsOSCount,0
sofastack/sofa-ark,ActivationContainsPropertyCount,0
sofastack/sofa-ark,ActivationContainsFileCount,0
sofastack/sofa-ark,ActivationIsActiveByDefaultCount,1
spotify/apollo,ProfilesCount,4
spotify/apollo,ContainsActivationCount,2
spotify/apollo,ActivationContainsJDKCount,2
spotify/apollo,ActivationContainsOSCount,0
spotify/apollo,ActivationContainsPropertyCount,0
spotify/apollo,ActivationContainsFileCount,0
spotify/apollo,ActivationIsActiveByDefaultCount,0
spotify/ffwd,ProfilesCount,2
spotify/ffwd,ContainsActivationCount,2
spotify/ffwd,ActivationContainsJDKCount,0
spotify/ffwd,ActivationContainsOSCount,0
spotify/ffwd,ActivationContainsPropertyCount,2
spotify/ffwd,ActivationContainsFileCount,0
spotify/ffwd,ActivationIsActiveByDefaultCount,0
spotify/helios,ProfilesCount,10
spotify/helios,ContainsActivationCount,5
spotify/helios,ActivationContainsJDKCount,1
spotify/helios,ActivationContainsOSCount,0
spotify/helios,ActivationContainsPropertyCount,3
spotify/helios,ActivationContainsFileCount,0
spotify/helios,ActivationIsActiveByDefaultCount,1
spotify/styx,ProfilesCount,2
spotify/styx,ContainsActivationCount,1
spotify/styx,ActivationContainsJDKCount,0
spotify/styx,ActivationContainsOSCount,0
spotify/styx,ActivationContainsPropertyCount,0
spotify/styx,ActivationContainsFileCount,0
spotify/styx,ActivationIsActiveByDefaultCount,1
spotify/zoltar,ProfilesCount,1
spotify/zoltar,ContainsActivationCount,1
spotify/zoltar,ActivationContainsJDKCount,0
spotify/zoltar,ActivationContainsOSCount,0
spotify/zoltar,ActivationContainsPropertyCount,1
spotify/zoltar,ActivationContainsFileCount,0
spotify/zoltar,ActivationIsActiveByDefaultCount,0
spring-cloud/spring-cloud-aws,ProfilesCount,3
spring-cloud/spring-cloud-aws,ContainsActivationCount,2
spring-cloud/spring-cloud-aws,ActivationContainsJDKCount,1
spring-cloud/spring-cloud-aws,ActivationContainsOSCount,0
spring-cloud/spring-cloud-aws,ActivationContainsPropertyCount,1
spring-cloud/spring-cloud-aws,ActivationContainsFileCount,0
spring-cloud/spring-cloud-aws,ActivationIsActiveByDefaultCount,0
spring-cloud/spring-cloud-deployer,ProfilesCount,2
spring-cloud/spring-cloud-deployer,ContainsActivationCount,2
spring-cloud/spring-cloud-deployer,ActivationContainsJDKCount,0
spring-cloud/spring-cloud-deployer,ActivationContainsOSCount,0
spring-cloud/spring-cloud-deployer,ActivationContainsPropertyCount,1
spring-cloud/spring-cloud-deployer,ActivationContainsFileCount,0
spring-cloud/spring-cloud-deployer,ActivationIsActiveByDefaultCount,1
spring-cloud/spring-cloud-function,ProfilesCount,1
spring-cloud/spring-cloud-function,ContainsActivationCount,1
spring-cloud/spring-cloud-function,ActivationContainsJDKCount,1
spring-cloud/spring-cloud-function,ActivationContainsOSCount,0
spring-cloud/spring-cloud-function,ActivationContainsPropertyCount,0
spring-cloud/spring-cloud-function,ActivationContainsFileCount,0
spring-cloud/spring-cloud-function,ActivationIsActiveByDefaultCount,0
spring-cloud/spring-cloud-gcp,ProfilesCount,4
spring-cloud/spring-cloud-gcp,ContainsActivationCount,2
spring-cloud/spring-cloud-gcp,ActivationContainsJDKCount,2
spring-cloud/spring-cloud-gcp,ActivationContainsOSCount,0
spring-cloud/spring-cloud-gcp,ActivationContainsPropertyCount,0
spring-cloud/spring-cloud-gcp,ActivationContainsFileCount,0
spring-cloud/spring-cloud-gcp,ActivationIsActiveByDefaultCount,0
spring-cloud/spring-cloud-security,ProfilesCount,2
spring-cloud/spring-cloud-security,ContainsActivationCount,1
spring-cloud/spring-cloud-security,ActivationContainsJDKCount,1
spring-cloud/spring-cloud-security,ActivationContainsOSCount,0
spring-cloud/spring-cloud-security,ActivationContainsPropertyCount,0
spring-cloud/spring-cloud-security,ActivationContainsFileCount,0
spring-cloud/spring-cloud-security,ActivationIsActiveByDefaultCount,0
spring-cloud/spring-cloud-skipper,ProfilesCount,2
spring-cloud/spring-cloud-skipper,ContainsActivationCount,1
spring-cloud/spring-cloud-skipper,ActivationContainsJDKCount,0
spring-cloud/spring-cloud-skipper,ActivationContainsOSCount,0
spring-cloud/spring-cloud-skipper,ActivationContainsPropertyCount,1
spring-cloud/spring-cloud-skipper,ActivationContainsFileCount,0
spring-cloud/spring-cloud-skipper,ActivationIsActiveByDefaultCount,0
spring-cloud/spring-cloud-sleuth,ProfilesCount,4
spring-cloud/spring-cloud-sleuth,ContainsActivationCount,2
spring-cloud/spring-cloud-sleuth,ActivationContainsJDKCount,0
spring-cloud/spring-cloud-sleuth,ActivationContainsOSCount,0
spring-cloud/spring-cloud-sleuth,ActivationContainsPropertyCount,0
spring-cloud/spring-cloud-sleuth,ActivationContainsFileCount,0
spring-cloud/spring-cloud-sleuth,ActivationIsActiveByDefaultCount,2
spring-cloud/spring-cloud-stream,ProfilesCount,2
spring-cloud/spring-cloud-stream,ContainsActivationCount,1
spring-cloud/spring-cloud-stream,ActivationContainsJDKCount,0
spring-cloud/spring-cloud-stream,ActivationContainsOSCount,0
spring-cloud/spring-cloud-stream,ActivationContainsPropertyCount,1
spring-cloud/spring-cloud-stream,ActivationContainsFileCount,0
spring-cloud/spring-cloud-stream,ActivationIsActiveByDefaultCount,0
spring-cloud/spring-cloud-stream-binder-aws-kinesis,ProfilesCount,2
spring-cloud/spring-cloud-stream-binder-aws-kinesis,ContainsActivationCount,1
spring-cloud/spring-cloud-stream-binder-aws-kinesis,ActivationContainsJDKCount,0
spring-cloud/spring-cloud-stream-binder-aws-kinesis,ActivationContainsOSCount,0
spring-cloud/spring-cloud-stream-binder-aws-kinesis,ActivationContainsPropertyCount,1
spring-cloud/spring-cloud-stream-binder-aws-kinesis,ActivationContainsFileCount,0
spring-cloud/spring-cloud-stream-binder-aws-kinesis,ActivationIsActiveByDefaultCount,0
spring-cloud/spring-cloud-vault,ProfilesCount,2
spring-cloud/spring-cloud-vault,ContainsActivationCount,2
spring-cloud/spring-cloud-vault,ActivationContainsJDKCount,0
spring-cloud/spring-cloud-vault,ActivationContainsOSCount,0
spring-cloud/spring-cloud-vault,ActivationContainsPropertyCount,0
spring-cloud/spring-cloud-vault,ActivationContainsFileCount,0
spring-cloud/spring-cloud-vault,ActivationIsActiveByDefaultCount,2
spring-cloud-samples/spring-cloud-contract-samples,ProfilesCount,3
spring-cloud-samples/spring-cloud-contract-samples,ContainsActivationCount,3
spring-cloud-samples/spring-cloud-contract-samples,ActivationContainsJDKCount,0
spring-cloud-samples/spring-cloud-contract-samples,ActivationContainsOSCount,0
spring-cloud-samples/spring-cloud-contract-samples,ActivationContainsPropertyCount,0
spring-cloud-samples/spring-cloud-contract-samples,ActivationContainsFileCount,0
spring-cloud-samples/spring-cloud-contract-samples,ActivationIsActiveByDefaultCount,3
spring-io/initializr,ProfilesCount,3
spring-io/initializr,ContainsActivationCount,3
spring-io/initializr,ActivationContainsJDKCount,0
spring-io/initializr,ActivationContainsOSCount,0
spring-io/initializr,ActivationContainsPropertyCount,3
spring-io/initializr,ActivationContainsFileCount,0
spring-io/initializr,ActivationIsActiveByDefaultCount,0
spring-io/spring-javaformat,ProfilesCount,3
spring-io/spring-javaformat,ContainsActivationCount,2
spring-io/spring-javaformat,ActivationContainsJDKCount,0
spring-io/spring-javaformat,ActivationContainsOSCount,2
spring-io/spring-javaformat,ActivationContainsPropertyCount,0
spring-io/spring-javaformat,ActivationContainsFileCount,0
spring-io/spring-javaformat,ActivationIsActiveByDefaultCount,0
spring-projects/spring-data-cassandra,ProfilesCount,3
spring-projects/spring-data-cassandra,ContainsActivationCount,1
spring-projects/spring-data-cassandra,ActivationContainsJDKCount,0
spring-projects/spring-data-cassandra,ActivationContainsOSCount,0
spring-projects/spring-data-cassandra,ActivationContainsPropertyCount,0
spring-projects/spring-data-cassandra,ActivationContainsFileCount,0
spring-projects/spring-data-cassandra,ActivationIsActiveByDefaultCount,1
spring-projects/spring-data-examples,ProfilesCount,4
spring-projects/spring-data-examples,ContainsActivationCount,2
spring-projects/spring-data-examples,ActivationContainsJDKCount,2
spring-projects/spring-data-examples,ActivationContainsOSCount,0
spring-projects/spring-data-examples,ActivationContainsPropertyCount,0
spring-projects/spring-data-examples,ActivationContainsFileCount,0
spring-projects/spring-data-examples,ActivationIsActiveByDefaultCount,0
spring-projects/spring-ide,ProfilesCount,6
spring-projects/spring-ide,ContainsActivationCount,2
spring-projects/spring-ide,ActivationContainsJDKCount,0
spring-projects/spring-ide,ActivationContainsOSCount,2
spring-projects/spring-ide,ActivationContainsPropertyCount,0
spring-projects/spring-ide,ActivationContainsFileCount,0
spring-projects/spring-ide,ActivationIsActiveByDefaultCount,0
spring-projects/spring-retry,ProfilesCount,8
spring-projects/spring-retry,ContainsActivationCount,2
spring-projects/spring-retry,ActivationContainsJDKCount,2
spring-projects/spring-retry,ActivationContainsOSCount,0
spring-projects/spring-retry,ActivationContainsPropertyCount,0
spring-projects/spring-retry,ActivationContainsFileCount,0
spring-projects/spring-retry,ActivationIsActiveByDefaultCount,0
spring-projects/spring-security-oauth,ProfilesCount,8
spring-projects/spring-security-oauth,ContainsActivationCount,1
spring-projects/spring-security-oauth,ActivationContainsJDKCount,0
spring-projects/spring-security-oauth,ActivationContainsOSCount,0
spring-projects/spring-security-oauth,ActivationContainsPropertyCount,0
spring-projects/spring-security-oauth,ActivationContainsFileCount,0
spring-projects/spring-security-oauth,ActivationIsActiveByDefaultCount,1
square/connect-java-sdk,ProfilesCount,3
square/connect-java-sdk,ContainsActivationCount,2
square/connect-java-sdk,ActivationContainsJDKCount,1
square/connect-java-sdk,ActivationContainsOSCount,0
square/connect-java-sdk,ActivationContainsPropertyCount,0
square/connect-java-sdk,ActivationContainsFileCount,0
square/connect-java-sdk,ActivationIsActiveByDefaultCount,1
strimzi/strimzi-kafka-operator,ProfilesCount,5
strimzi/strimzi-kafka-operator,ContainsActivationCount,4
strimzi/strimzi-kafka-operator,ActivationContainsJDKCount,2
strimzi/strimzi-kafka-operator,ActivationContainsOSCount,0
strimzi/strimzi-kafka-operator,ActivationContainsPropertyCount,1
strimzi/strimzi-kafka-operator,ActivationContainsFileCount,0
strimzi/strimzi-kafka-operator,ActivationIsActiveByDefaultCount,1
teiid/teiid,ProfilesCount,6
teiid/teiid,ContainsActivationCount,1
teiid/teiid,ActivationContainsJDKCount,0
teiid/teiid,ActivationContainsOSCount,0
teiid/teiid,ActivationContainsPropertyCount,0
teiid/teiid,ActivationContainsFileCount,0
teiid/teiid,ActivationIsActiveByDefaultCount,1
thorntail/thorntail,ProfilesCount,9
thorntail/thorntail,ContainsActivationCount,9
thorntail/thorntail,ActivationContainsJDKCount,0
thorntail/thorntail,ActivationContainsOSCount,0
thorntail/thorntail,ActivationContainsPropertyCount,9
thorntail/thorntail,ActivationContainsFileCount,0
thorntail/thorntail,ActivationIsActiveByDefaultCount,0
uber/h3-java,ProfilesCount,2
uber/h3-java,ContainsActivationCount,1
uber/h3-java,ActivationContainsJDKCount,0
uber/h3-java,ActivationContainsOSCount,1
uber/h3-java,ActivationContainsPropertyCount,0
uber/h3-java,ActivationContainsFileCount,0
uber/h3-java,ActivationIsActiveByDefaultCount,0
uber/marmaray,ProfilesCount,3
uber/marmaray,ContainsActivationCount,3
uber/marmaray,ActivationContainsJDKCount,0
uber/marmaray,ActivationContainsOSCount,0
uber/marmaray,ActivationContainsPropertyCount,2
uber/marmaray,ActivationContainsFileCount,0
uber/marmaray,ActivationIsActiveByDefaultCount,1
uber/tchannel-java,ProfilesCount,2
uber/tchannel-java,ContainsActivationCount,2
uber/tchannel-java,ActivationContainsJDKCount,1
uber/tchannel-java,ActivationContainsOSCount,0
uber/tchannel-java,ActivationContainsPropertyCount,1
uber/tchannel-java,ActivationContainsFileCount,0
uber/tchannel-java,ActivationIsActiveByDefaultCount,0
vaadin/flow,ProfilesCount,3
vaadin/flow,ContainsActivationCount,1
vaadin/flow,ActivationContainsJDKCount,1
vaadin/flow,ActivationContainsOSCount,0
vaadin/flow,ActivationContainsPropertyCount,0
vaadin/flow,ActivationContainsFileCount,0
vaadin/flow,ActivationIsActiveByDefaultCount,0
vaadin/framework,ProfilesCount,8
vaadin/framework,ContainsActivationCount,1
vaadin/framework,ActivationContainsJDKCount,0
vaadin/framework,ActivationContainsOSCount,0
vaadin/framework,ActivationContainsPropertyCount,0
vaadin/framework,ActivationContainsFileCount,0
vaadin/framework,ActivationIsActiveByDefaultCount,1
vaadin/platform,ProfilesCount,1
vaadin/platform,ContainsActivationCount,1
vaadin/platform,ActivationContainsJDKCount,0
vaadin/platform,ActivationContainsOSCount,0
vaadin/platform,ActivationContainsPropertyCount,0
vaadin/platform,ActivationContainsFileCount,0
vaadin/platform,ActivationIsActiveByDefaultCount,1
vaadin/spring,ProfilesCount,2
vaadin/spring,ContainsActivationCount,1
vaadin/spring,ActivationContainsJDKCount,0
vaadin/spring,ActivationContainsOSCount,0
vaadin/spring,ActivationContainsPropertyCount,1
vaadin/spring,ActivationContainsFileCount,0
vaadin/spring,ActivationIsActiveByDefaultCount,0
vmware/mangle,ProfilesCount,5
vmware/mangle,ContainsActivationCount,1
vmware/mangle,ActivationContainsJDKCount,0
vmware/mangle,ActivationContainsOSCount,0
vmware/mangle,ActivationContainsPropertyCount,0
vmware/mangle,ActivationContainsFileCount,0
vmware/mangle,ActivationIsActiveByDefaultCount,1
vmware/test-operations,ProfilesCount,2
vmware/test-operations,ContainsActivationCount,1
vmware/test-operations,ActivationContainsJDKCount,0
vmware/test-operations,ActivationContainsOSCount,0
vmware/test-operations,ActivationContainsPropertyCount,1
vmware/test-operations,ActivationContainsFileCount,0
vmware/test-operations,ActivationIsActiveByDefaultCount,0
vmware/upgrade-framework,ProfilesCount,1
vmware/upgrade-framework,ContainsActivationCount,1
vmware/upgrade-framework,ActivationContainsJDKCount,0
vmware/upgrade-framework,ActivationContainsOSCount,0
vmware/upgrade-framework,ActivationContainsPropertyCount,0
vmware/upgrade-framework,ActivationContainsFileCount,0
vmware/upgrade-framework,ActivationIsActiveByDefaultCount,1
wildfly/wildfly-core,ProfilesCount,7
wildfly/wildfly-core,ContainsActivationCount,6
wildfly/wildfly-core,ActivationContainsJDKCount,1
wildfly/wildfly-core,ActivationContainsOSCount,0
wildfly/wildfly-core,ActivationContainsPropertyCount,5
wildfly/wildfly-core,ActivationContainsFileCount,0
wildfly/wildfly-core,ActivationIsActiveByDefaultCount,0
wso2/ballerina-integrator,ProfilesCount,1
wso2/ballerina-integrator,ContainsActivationCount,1
wso2/ballerina-integrator,ActivationContainsJDKCount,0
wso2/ballerina-integrator,ActivationContainsOSCount,1
wso2/ballerina-integrator,ActivationContainsPropertyCount,0
wso2/ballerina-integrator,ActivationContainsFileCount,0
wso2/ballerina-integrator,ActivationIsActiveByDefaultCount,0
wso2/carbon-analytics-common,ProfilesCount,3
wso2/carbon-analytics-common,ContainsActivationCount,3
wso2/carbon-analytics-common,ActivationContainsJDKCount,0
wso2/carbon-analytics-common,ActivationContainsOSCount,0
wso2/carbon-analytics-common,ActivationContainsPropertyCount,2
wso2/carbon-analytics-common,ActivationContainsFileCount,0
wso2/carbon-analytics-common,ActivationIsActiveByDefaultCount,1
wso2/carbon-business-process,ProfilesCount,3
wso2/carbon-business-process,ContainsActivationCount,3
wso2/carbon-business-process,ActivationContainsJDKCount,0
