#Params,CO₂ cost (kg)
8029999999.999999,0.6847817336385001
8029999999.999999,0.7493732199734641
14000000000.0,2.7391953907317577
14000000000.0,2.4208867010472463
14770000000.0,3.9051631212923
7242000000.0,0.5904773190551414
8029999999.999999,0.6937297804663696
12277000000.0,2.166723268658952
18500000000.0,3.381352696123503
7242000000.0,0.5699651837437177
7242000000.0,0.6296579933124996
7242000000.0,0.6102159266576387
7616000000.0,1.0279919496579069
7613000000.0,1.2490714881171332
1711000000.0,0.3073917465146485
1711000000.0,0.3064513280812135
12248000000.0,1.247129792198927
12248000000.0,0.995382493039316
3821000000.0,1.1642383119217057
8029999999.999999,0.6946847044469435
8029999999.999999,0.7317177491219062
8029999999.999999,0.6957175164854733
8029999999.999999,0.7446369586908865
8029999999.999999,0.7040395540365261
8029999999.999999,0.6063505850602298
8029999999.999999,0.6505760983862647
8029999999.999999,0.6449273903219844
8000000000.0,0.655879471211826
3397000000.0,0.7839565865232557
9000000000.0,1.6724468375511796
9000000000.0,0.2471345084927311
9484000000.0,0.2056699549861663
7242000000.0,0.5526633505557356
7242000000.0,0.5229961322672869
56703000000.0,9.368647478172592
8356999999.999999,47.80773355108649
8356999999.999999,3.1052033558226526
8987000000.0,0.6007522517906861
8987000000.0,0.6324822820385008
22247000000.0,1.6287042750308922
10159000000.0,2.9038187422170423
2614000000.0,1.3979546742564943
8020000000.0,0.8625558908808669
12248000000.0,1.8644415950803428
10732000000.0,0.5865812306525986
12248000000.0,1.8084403853529205
14766000000.0,2.2569964031424745
14770000000.0,2.1762175523031555
14770000000.0,2.2481988911684136
14770000000.0,4.230978874966906
14770000000.0,1.36962424840301
8029999999.999999,0.8308588807599449
1100000000.0,0.0910952097470587
1100000000.0,0.0949638317549066
1100000000.0,0.4303472609383115
1100000000.0,0.2684414548124125
1100000000.0,0.1657978794321313
1100000000.0,0.2489286186023628
12248000000.0,1.6749588551373191
12248000000.0,1.8410278639878008
11520000000.0,1.1409639487172696
7616000000.0,1.0900527971611962
7616000000.0,1.0585633993553958
14770000000.0,1.6536313087233494
7616000000.0,1.981399506116264
9242000000.0,2.9426582385169677
9242000000.0,2.716461798426298
9242000000.0,2.815150149488856
8029999999.999999,0.7012289124730338
8000000000.0,0.6567667237627417
8029999999.999999,8.20181186822828
8029999999.999999,0.9104745048401184
7242000000.0,0.5041588991194149
7242000000.0,0.5266735410929787
7242000000.0,0.5154844442317217
7242000000.0,0.5184075762952913
8029999999.999999,0.807001750300754
7242000000.0,0.6038895611140432
72706000000.0,12.222023526680106
70554000000.0,10.626190816152077
8029999999.999999,0.7956935282067676
70554000000.0,15.09161729420377
8029999999.999999,1.656874446221014
1544000000.0,0.7762368684901493
7242000000.0,0.5697686188205925
