__VGA_MINI_PORT_H_,1
APPLE_HIBERNATE_H,1
BIG_NUM_LIB_H,1
PE_COFF_INTERNAL_H,1
LODEPNG_NO_COMPILE_PNG,1
APPLE_APFS_INFO_H,1
__SIZEOF_LONG_LONG__,1
VIRTUAL_MEMORY_H,1
APPLE_SYSTEM_INFO_H,1
APFS_H,1
TINYPRINTF_DEFINE_TFP_SPRINTF,1
OC_PROCESSOR_INFO_H,1
OC_VARIABLE_LIB_H,1
APPLE_CHUNKLIST_H,1
APPLE_FIRMWARE_VOLUME_H,1
EFI_HDA_IO_H,1
OPEN_RUNTIME_PRIVATE_H,1
_EFI_PCI_COMMAND_H,1
OC_FALLBACK_CPU_FREQUENCY,1
CRYPTO_SAMPLES_H,1
SMBIOS_INTERNAL_H,1
OC_SMBIOS_LIB_H,1
AIK_SOURCE_H,1
APPLE_EVENT_LIB_H,1
AIK_TRANSLATE_H,1
OC_AFTER_BOOT_COMPAT_PROTOCOL_H,1
_EFI_HDA_CODEC_H_,1
LODEPNG_NO_COMPILE_ENCODER,1
HECI_MSG_H,1
OC_TRACE_TYPING,1
_BDS_MODULE_H_,1
OC_RNG_LIB_H,1
FUZZING_TEST,1
BLIT_INTERNAL_H,1
DEVICE_PATH_PROPERTY_DATABASE_H,1
_DEVICE_IO_H,1
APPLE_INTEL_CPU_INFO_H,1
APPLE_GRAPHICS_POLICY_H,1
MICROSOFT_WINDOWS_H,1
memmove,1
OC_AUDIO_LIB_H,1
_ISOC99_SOURCE,1
OC_RTC_LIB_INTERNAL_H,1
__LOWEST_SET_BIT,1
_EFI_PCI_BUS_H,1
BMF_FILE_H,1
OC_CRYPTO_SUPPORTS_SHA1,1
_EFI_PCI_ENUMERATOR_H,1
_EFI_LEGACY_REGION_H_,1
OC_CONFIGURATION_LIB_H,1
KEY_STATE_EXPOSED,1
HANDLE_PARSING_H,1
AIM_SELF_H,1
_FSW_EFI_BASE_H_,1
DER_IMG4_MAN_CERT_CHAIN_MAX,1
EFI_HECI2_H,1
OC_CRYPTO_STATIC_MEMORY_ALLOCATION,1
OC_LOG_PROTOCOL_H,1
APPLE_CPU_EXTENSIONS_LIB_H,1
APPLE_FAT_BINARY_IMAGE_H,1
APPLE_HFS_INFO_H,1
CONSOLE_CONTROL_H,1
OC_TRACE_UPDOWNKEYS,1
AMI_SOFT_KBD_H,1
HECI_CLIENT_MSG_H,1
